,location_name,fips,year,MeanLifeExpectency
238860,Vinton County (Ohio),39163,2010,75.37357193
238866,Warren County (Ohio),39165,2010,79.43167781
238872,Washington County (Ohio),39167,2010,77.28196061
238878,Wayne County (Ohio),39169,2010,78.72777451
238884,Williams County (Ohio),39171,2010,78.57422336
238890,Wood County (Ohio),39173,2010,79.29613466
238896,Wyandot County (Ohio),39175,2010,78.40466864
248520,Adair County (Oklahoma),40001,2010,73.54456977
248526,Alfalfa County (Oklahoma),40003,2010,78.20136475
248532,Atoka County (Oklahoma),40005,2010,75.71881621
248538,Beaver County (Oklahoma),40007,2010,78.20259294
248544,Beckham County (Oklahoma),40009,2010,73.97000732
248550,Blaine County (Oklahoma),40011,2010,75.15473885
248556,Bryan County (Oklahoma),40013,2010,75.3682649
248562,Caddo County (Oklahoma),40015,2010,73.2028011
248568,Canadian County (Oklahoma),40017,2010,78.17402829
248574,Carter County (Oklahoma),40019,2010,73.30154721
248580,Cherokee County (Oklahoma),40021,2010,75.32730767
248586,Choctaw County (Oklahoma),40023,2010,72.81722923
248592,Cimarron County (Oklahoma),40025,2010,76.67528803
248598,Cleveland County (Oklahoma),40027,2010,78.35883002
248604,Coal County (Oklahoma),40029,2010,72.87542352
248610,Comanche County (Oklahoma),40031,2010,75.93861331
248616,Cotton County (Oklahoma),40033,2010,74.92888408
248622,Craig County (Oklahoma),40035,2010,74.44536073
248628,Creek County (Oklahoma),40037,2010,74.60636464
248634,Custer County (Oklahoma),40039,2010,75.69098223
248640,Delaware County (Oklahoma),40041,2010,75.88436375
248646,Dewey County (Oklahoma),40043,2010,74.55264557
248652,Ellis County (Oklahoma),40045,2010,77.03423563
248658,Garfield County (Oklahoma),40047,2010,75.94198549
248664,Garvin County (Oklahoma),40049,2010,73.6278427
248670,Grady County (Oklahoma),40051,2010,75.68856232
248676,Grant County (Oklahoma),40053,2010,75.96434443
248682,Greer County (Oklahoma),40055,2010,75.80030945
248688,Harmon County (Oklahoma),40057,2010,75.09294645
248694,Harper County (Oklahoma),40059,2010,76.11092121
248700,Haskell County (Oklahoma),40061,2010,74.56461265
248706,Hughes County (Oklahoma),40063,2010,73.13418467
248712,Jackson County (Oklahoma),40065,2010,75.56965318
248718,Jefferson County (Oklahoma),40067,2010,73.38420661
248724,Johnston County (Oklahoma),40069,2010,73.54295937
248730,Kay County (Oklahoma),40071,2010,75.1239115
248736,Kingfisher County (Oklahoma),40073,2010,76.92932225
248742,Kiowa County (Oklahoma),40075,2010,73.00292297
248748,Latimer County (Oklahoma),40077,2010,75.2375436
248754,Le Flore County (Oklahoma),40079,2010,73.84116089
248760,Lincoln County (Oklahoma),40081,2010,75.16140774
248766,Logan County (Oklahoma),40083,2010,77.90890021
248772,Love County (Oklahoma),40085,2010,75.5160082
248778,McClain County (Oklahoma),40087,2010,76.14869487
248784,McCurtain County (Oklahoma),40089,2010,73.13965002
248790,McIntosh County (Oklahoma),40091,2010,74.20364481
248796,Major County (Oklahoma),40093,2010,76.64064046
248802,Marshall County (Oklahoma),40095,2010,76.11860023
248808,Mayes County (Oklahoma),40097,2010,75.06967271
248814,Murray County (Oklahoma),40099,2010,73.6605358
248820,Muskogee County (Oklahoma),40101,2010,73.59282826
248826,Noble County (Oklahoma),40103,2010,76.46331898
248832,Nowata County (Oklahoma),40105,2010,75.81555268
248838,Okfuskee County (Oklahoma),40107,2010,72.64016663
248844,Oklahoma County (Oklahoma),40109,2010,75.895927
248850,Okmulgee County (Oklahoma),40111,2010,73.69638962
248856,Osage County (Oklahoma),40113,2010,77.46161747
248862,Ottawa County (Oklahoma),40115,2010,73.79113906
248868,Pawnee County (Oklahoma),40117,2010,74.7531685
248874,Payne County (Oklahoma),40119,2010,78.19579662
248880,Pittsburg County (Oklahoma),40121,2010,74.13946076
248886,Pontotoc County (Oklahoma),40123,2010,74.58488578
248892,Pottawatomie County (Oklahoma),40125,2010,74.4517498
248898,Pushmataha County (Oklahoma),40127,2010,73.60551283
248904,Roger Mills County (Oklahoma),40129,2010,77.75862474
248910,Rogers County (Oklahoma),40131,2010,77.43545828
248916,Seminole County (Oklahoma),40133,2010,72.63150628
248922,Sequoyah County (Oklahoma),40135,2010,74.21085898
248928,Stephens County (Oklahoma),40137,2010,75.16437867
248934,Texas County (Oklahoma),40139,2010,77.20572569
248940,Tillman County (Oklahoma),40141,2010,75.20000122
248946,Tulsa County (Oklahoma),40143,2010,76.20467486
248952,Wagoner County (Oklahoma),40145,2010,77.9640784
248958,Washington County (Oklahoma),40147,2010,77.13904344
248964,Washita County (Oklahoma),40149,2010,75.95848565
248970,Woods County (Oklahoma),40151,2010,76.976059
248976,Woodward County (Oklahoma),40153,2010,76.56830951
257412,Baker County (Oregon),41001,2010,78.10212169
257418,Benton County (Oregon),41003,2010,82.11727982
257424,Clackamas County (Oregon),41005,2010,80.32226735
257430,Clatsop County (Oregon),41007,2010,78.38700649
257436,Columbia County (Oregon),41009,2010,78.79427117
257442,Coos County (Oregon),41011,2010,76.77202614
257448,Crook County (Oregon),41013,2010,78.75162757
257454,Curry County (Oregon),41015,2010,77.09474143
257460,Deschutes County (Oregon),41017,2010,80.48266951
257466,Douglas County (Oregon),41019,2010,77.40318386
257472,Gilliam County (Oregon),41021,2010,80.47170619
257478,Grant County (Oregon),41023,2010,79.7173124
257484,Harney County (Oregon),41025,2010,78.27357535
257490,Hood River County (Oregon),41027,2010,80.12626375
257496,Jackson County (Oregon),41029,2010,78.8943165
257502,Jefferson County (Oregon),41031,2010,77.45758807
257508,Josephine County (Oregon),41033,2010,77.08981683
257514,Klamath County (Oregon),41035,2010,76.89367909
257520,Lake County (Oregon),41037,2010,78.51303268
257526,Lane County (Oregon),41039,2010,79.20795647
257532,Lincoln County (Oregon),41041,2010,78.02453242
257538,Linn County (Oregon),41043,2010,78.01255017
257544,Malheur County (Oregon),41045,2010,78.10375225
257550,Marion County (Oregon),41047,2010,78.94139257
257556,Morrow County (Oregon),41049,2010,79.42560269
257562,Multnomah County (Oregon),41051,2010,78.82178938
257568,Polk County (Oregon),41053,2010,80.53109785
257574,Sherman County (Oregon),41055,2010,80.57935196
257580,Tillamook County (Oregon),41057,2010,78.98925133
257586,Umatilla County (Oregon),41059,2010,78.35639224
257592,Union County (Oregon),41061,2010,79.01973284
257598,Wallowa County (Oregon),41063,2010,80.16268802
257604,Wasco County (Oregon),41065,2010,77.90291356
257610,Washington County (Oregon),41067,2010,81.90873519
257616,Wheeler County (Oregon),41069,2010,79.32735721
257622,Yamhill County (Oregon),41071,2010,79.54865331
261630,Adams County (Pennsylvania),42001,2010,79.43601401
261636,Allegheny County (Pennsylvania),42003,2010,78.23378435
261642,Armstrong County (Pennsylvania),42005,2010,77.72776411
261648,Beaver County (Pennsylvania),42007,2010,77.70287229
261654,Bedford County (Pennsylvania),42009,2010,78.66362803
261660,Berks County (Pennsylvania),42011,2010,79.43635323
261666,Blair County (Pennsylvania),42013,2010,77.28421327
261672,Bradford County (Pennsylvania),42015,2010,78.38837897
261678,Bucks County (Pennsylvania),42017,2010,79.95784569
261684,Butler County (Pennsylvania),42019,2010,78.96505779
261690,Cambria County (Pennsylvania),42021,2010,77.49458123
261696,Cameron County (Pennsylvania),42023,2010,78.86432166
261702,Carbon County (Pennsylvania),42025,2010,77.16417597
261708,Centre County (Pennsylvania),42027,2010,81.63861668
261714,Chester County (Pennsylvania),42029,2010,81.0749983
261720,Clarion County (Pennsylvania),42031,2010,77.92540307
261726,Clearfield County (Pennsylvania),42033,2010,78.08332852
261732,Clinton County (Pennsylvania),42035,2010,78.39664322
261738,Columbia County (Pennsylvania),42037,2010,78.65589337
261744,Crawford County (Pennsylvania),42039,2010,77.58263494
261750,Cumberland County (Pennsylvania),42041,2010,80.03576905
261756,Dauphin County (Pennsylvania),42043,2010,78.45727616
261762,Delaware County (Pennsylvania),42045,2010,78.38542689
261768,Elk County (Pennsylvania),42047,2010,78.57213169
261774,Erie County (Pennsylvania),42049,2010,78.07835344
261780,Fayette County (Pennsylvania),42051,2010,76.33205176
261786,Forest County (Pennsylvania),42053,2010,76.9970508
261792,Franklin County (Pennsylvania),42055,2010,79.72890268
261798,Fulton County (Pennsylvania),42057,2010,78.2397475
261804,Greene County (Pennsylvania),42059,2010,76.66264761
261810,Huntingdon County (Pennsylvania),42061,2010,78.74408084
261816,Indiana County (Pennsylvania),42063,2010,78.84834116
261822,Jefferson County (Pennsylvania),42065,2010,77.56126067
261828,Juniata County (Pennsylvania),42067,2010,79.20177727
261834,Lackawanna County (Pennsylvania),42069,2010,77.37601728
261840,Lancaster County (Pennsylvania),42071,2010,80.06435899
261846,Lawrence County (Pennsylvania),42073,2010,77.74950558
261852,Lebanon County (Pennsylvania),42075,2010,79.34953115
261858,Lehigh County (Pennsylvania),42077,2010,79.49278172
261864,Luzerne County (Pennsylvania),42079,2010,77.097789
261870,Lycoming County (Pennsylvania),42081,2010,78.32607347
261876,McKean County (Pennsylvania),42083,2010,77.24705755
261882,Mercer County (Pennsylvania),42085,2010,77.83743006
261888,Mifflin County (Pennsylvania),42087,2010,78.27233079
261894,Monroe County (Pennsylvania),42089,2010,78.75910366
261900,Montgomery County (Pennsylvania),42091,2010,80.67028235
261906,Montour County (Pennsylvania),42093,2010,78.16989572
261912,Northampton County (Pennsylvania),42095,2010,80.14685711
261918,Northumberland County (Pennsylvania),42097,2010,77.65187983
261924,Perry County (Pennsylvania),42099,2010,77.605979
261930,Philadelphia County (Pennsylvania),42101,2010,75.22073393
261936,Pike County (Pennsylvania),42103,2010,80.22394246
261942,Potter County (Pennsylvania),42105,2010,78.44083487
261948,Schuylkill County (Pennsylvania),42107,2010,76.53115585
261954,Snyder County (Pennsylvania),42109,2010,80.03676825
261960,Somerset County (Pennsylvania),42111,2010,78.09821184
261966,Sullivan County (Pennsylvania),42113,2010,76.34121587
261972,Susquehanna County (Pennsylvania),42115,2010,78.12153972
261978,Tioga County (Pennsylvania),42117,2010,78.91010647
261984,Union County (Pennsylvania),42119,2010,81.15867308
261990,Venango County (Pennsylvania),42121,2010,77.44618177
261996,Warren County (Pennsylvania),42123,2010,78.24900681
262002,Washington County (Pennsylvania),42125,2010,77.72167666
262008,Wayne County (Pennsylvania),42127,2010,77.93784446
262014,Westmoreland County (Pennsylvania),42129,2010,78.56053996
262020,Wyoming County (Pennsylvania),42131,2010,77.58083758
262026,York County (Pennsylvania),42133,2010,79.35012648
269382,Bristol County (Rhode Island),44001,2010,81.12082672
269388,Kent County (Rhode Island),44003,2010,79.08984472
269394,Newport County (Rhode Island),44005,2010,81.18229561
269400,Providence County (Rhode Island),44007,2010,79.30795849
269406,Washington County (Rhode Island),44009,2010,81.05616882
270066,Abbeville County (South Carolina),45001,2010,76.65086062
270072,Aiken County (South Carolina),45003,2010,76.86667131
270078,Allendale County (South Carolina),45005,2010,73.70317369
270084,Anderson County (South Carolina),45007,2010,75.90762092
270090,Bamberg County (South Carolina),45009,2010,74.81359831
270096,Barnwell County (South Carolina),45011,2010,74.06313443
270102,Beaufort County (South Carolina),45013,2010,81.67197723
270108,Berkeley County (South Carolina),45015,2010,77.83433475
270114,Calhoun County (South Carolina),45017,2010,76.00956455
270120,Charleston County (South Carolina),45019,2010,78.13020001
270126,Cherokee County (South Carolina),45021,2010,74.22011046
270132,Chester County (South Carolina),45023,2010,73.9858687
270138,Chesterfield County (South Carolina),45025,2010,74.74079865
270144,Clarendon County (South Carolina),45027,2010,75.88194794
270150,Colleton County (South Carolina),45029,2010,73.53573084
270156,Darlington County (South Carolina),45031,2010,73.82381365
270162,Dillon County (South Carolina),45033,2010,72.97586697
270168,Dorchester County (South Carolina),45035,2010,78.18805907
270174,Edgefield County (South Carolina),45037,2010,78.35154342
270180,Fairfield County (South Carolina),45039,2010,74.15485537
270186,Florence County (South Carolina),45041,2010,74.4224144
270192,Georgetown County (South Carolina),45043,2010,76.77032388
270198,Greenville County (South Carolina),45045,2010,77.90705666
270204,Greenwood County (South Carolina),45047,2010,76.66778163
270210,Hampton County (South Carolina),45049,2010,74.55230465
270216,Horry County (South Carolina),45051,2010,76.97856871
270222,Jasper County (South Carolina),45053,2010,76.51380214
270228,Kershaw County (South Carolina),45055,2010,76.4154214
270234,Lancaster County (South Carolina),45057,2010,76.87102304
270240,Laurens County (South Carolina),45059,2010,74.72658585
270246,Lee County (South Carolina),45061,2010,72.93019113
270252,Lexington County (South Carolina),45063,2010,77.79478128
270258,McCormick County (South Carolina),45065,2010,76.74954787
270264,Marion County (South Carolina),45067,2010,72.64822864
270270,Marlboro County (South Carolina),45069,2010,72.84205239
270276,Newberry County (South Carolina),45071,2010,76.45838288
270282,Oconee County (South Carolina),45073,2010,77.06812853
270288,Orangeburg County (South Carolina),45075,2010,74.2870122
270294,Pickens County (South Carolina),45077,2010,77.25868843
270300,Richland County (South Carolina),45079,2010,77.15814088
270306,Saluda County (South Carolina),45081,2010,77.1278659
270312,Spartanburg County (South Carolina),45083,2010,75.8198184
270318,Sumter County (South Carolina),45085,2010,75.78261571
270324,Union County (South Carolina),45087,2010,74.17132962
270330,Williamsburg County (South Carolina),45089,2010,73.49547836
270336,York County (South Carolina),45091,2010,77.41559426
275424,Aurora County (South Dakota),46003,2010,79.93732091
275430,Beadle County (South Dakota),46005,2010,79.07199961
275436,Bennett County (South Dakota),46007,2010,73.96143671
275442,Bon Homme County (South Dakota),46009,2010,81.07135634
275448,Brookings County (South Dakota),46011,2010,81.55401117
275454,Brown County (South Dakota),46013,2010,80.15279398
275460,Brule County (South Dakota),46015,2010,78.98282032
275466,Buffalo County (South Dakota),46017,2010,70.75034394
275472,Butte County (South Dakota),46019,2010,77.79136315
275478,Campbell County (South Dakota),46021,2010,81.35441551
275484,Charles Mix County (South Dakota),46023,2010,78.15259419
275490,Clark County (South Dakota),46025,2010,80.12512529
275496,Clay County (South Dakota),46027,2010,79.62213077
275502,Codington County (South Dakota),46029,2010,80.65366473
275508,Corson County (South Dakota),46031,2010,70.97995722
275514,Custer County (South Dakota),46033,2010,80.07384189
275520,Davison County (South Dakota),46035,2010,80.12231755
275526,Day County (South Dakota),46037,2010,78.66104068
275532,Deuel County (South Dakota),46039,2010,80.44571703
275538,Dewey County (South Dakota),46041,2010,70.63641303
275544,Douglas County (South Dakota),46043,2010,80.42928865
275550,Edmunds County (South Dakota),46045,2010,80.50156716
275556,Fall River County (South Dakota),46047,2010,76.07384175
275562,Faulk County (South Dakota),46049,2010,79.70759276
275568,Grant County (South Dakota),46051,2010,79.28337216
275574,Gregory County (South Dakota),46053,2010,78.03728948
275580,Haakon County (South Dakota),46055,2010,78.89023964
275586,Hamlin County (South Dakota),46057,2010,78.94647194
275592,Hand County (South Dakota),46059,2010,80.53667048
275598,Hanson County (South Dakota),46061,2010,81.04305511
275604,Harding County (South Dakota),46063,2010,81.58897691
275610,Hughes County (South Dakota),46065,2010,79.71102215
275616,Hutchinson County (South Dakota),46067,2010,80.57521351
275622,Hyde County (South Dakota),46069,2010,78.15896881
275628,Jerauld County (South Dakota),46073,2010,79.91601542
275634,Jones County (South Dakota),46075,2010,78.85419404
275640,Kingsbury County (South Dakota),46077,2010,79.10938047
275646,Lake County (South Dakota),46079,2010,80.87589666
275652,Lawrence County (South Dakota),46081,2010,80.70163532
275658,Lincoln County (South Dakota),46083,2010,83.50445456
275664,Lyman County (South Dakota),46085,2010,78.00700744
275670,McCook County (South Dakota),46087,2010,78.54833909
275676,McPherson County (South Dakota),46089,2010,80.76218659
275682,Marshall County (South Dakota),46091,2010,79.92761273
275688,Meade County (South Dakota),46093,2010,78.63770386
275694,Mellette County (South Dakota),46095,2010,72.96900027
275700,Miner County (South Dakota),46097,2010,80.01636429
275706,Minnehaha County (South Dakota),46099,2010,79.37461897
275712,Moody County (South Dakota),46101,2010,80.69841382
275718,Pennington County (South Dakota),46103,2010,80.06280703
275724,Perkins County (South Dakota),46105,2010,78.64160729
275730,Potter County (South Dakota),46107,2010,78.74667914
275736,Roberts County (South Dakota),46109,2010,77.73349192
275742,Sanborn County (South Dakota),46111,2010,79.66757217
275748,Oglala Lakota County (South Dakota),46102,2010,66.68907659
275749,Shannon County (South Dakota),46113,2010,66.68907659
275760,Spink County (South Dakota),46115,2010,79.62539199
275766,Stanley County (South Dakota),46117,2010,80.7851702
275772,Sully County (South Dakota),46119,2010,82.00870989
275778,Todd County (South Dakota),46121,2010,68.53562129
275784,Tripp County (South Dakota),46123,2010,78.23873974
275790,Turner County (South Dakota),46125,2010,79.58495955
275796,Union County (South Dakota),46127,2010,81.40985439
275802,Walworth County (South Dakota),46129,2010,77.83330279
275808,Yankton County (South Dakota),46135,2010,80.43738797
275814,Ziebach County (South Dakota),46137,2010,77.00213646
275820,Jackson County (South Dakota),46071,2010,73.72494881
275821,Washabaugh County (South Dakota),46131,2010,73.72494881
283290,Anderson County (Tennessee),47001,2010,76.61747045
283296,Bedford County (Tennessee),47003,2010,75.22209499
283302,Benton County (Tennessee),47005,2010,73.20642124
283308,Bledsoe County (Tennessee),47007,2010,76.61520376
283314,Blount County (Tennessee),47009,2010,77.2697583
283320,Bradley County (Tennessee),47011,2010,76.54754953
283326,Campbell County (Tennessee),47013,2010,73.66598954
283332,Cannon County (Tennessee),47015,2010,75.1914553
283338,Carroll County (Tennessee),47017,2010,73.63588689
283344,Carter County (Tennessee),47019,2010,76.10149716
283350,Cheatham County (Tennessee),47021,2010,75.45850062
283356,Chester County (Tennessee),47023,2010,76.79577138
283362,Claiborne County (Tennessee),47025,2010,73.62515152
283368,Clay County (Tennessee),47027,2010,74.60220192
283374,Cocke County (Tennessee),47029,2010,73.05777939
283380,Coffee County (Tennessee),47031,2010,74.80808161
283386,Crockett County (Tennessee),47033,2010,75.1351927
283392,Cumberland County (Tennessee),47035,2010,77.36570199
283398,Davidson County (Tennessee),47037,2010,76.73249708
283404,Decatur County (Tennessee),47039,2010,75.21548187
283410,DeKalb County (Tennessee),47041,2010,74.24445704
283416,Dickson County (Tennessee),47043,2010,75.72097381
283422,Dyer County (Tennessee),47045,2010,74.73446867
283428,Fayette County (Tennessee),47047,2010,77.52784797
283434,Fentress County (Tennessee),47049,2010,73.3988053
283440,Franklin County (Tennessee),47051,2010,76.2064835
283446,Gibson County (Tennessee),47053,2010,73.97388032
283452,Giles County (Tennessee),47055,2010,75.29853774
283458,Grainger County (Tennessee),47057,2010,74.62939828
283464,Greene County (Tennessee),47059,2010,75.29155483
283470,Grundy County (Tennessee),47061,2010,72.02456085
283476,Hamblen County (Tennessee),47063,2010,75.35826026
283482,Hamilton County (Tennessee),47065,2010,77.34959317
283488,Hancock County (Tennessee),47067,2010,72.94752026
283494,Hardeman County (Tennessee),47069,2010,75.09672543
283500,Hardin County (Tennessee),47071,2010,73.95439793
283506,Hawkins County (Tennessee),47073,2010,75.42952143
283512,Haywood County (Tennessee),47075,2010,74.97229875
283518,Henderson County (Tennessee),47077,2010,74.46099712
283524,Henry County (Tennessee),47079,2010,74.64688214
283530,Hickman County (Tennessee),47081,2010,75.21361919
283536,Houston County (Tennessee),47083,2010,74.75951472
283542,Humphreys County (Tennessee),47085,2010,74.85662793
283548,Jackson County (Tennessee),47087,2010,74.31796025
283554,Jefferson County (Tennessee),47089,2010,75.77163142
283560,Johnson County (Tennessee),47091,2010,75.66568943
283566,Knox County (Tennessee),47093,2010,77.09082184
283572,Lake County (Tennessee),47095,2010,72.7218016
283578,Lauderdale County (Tennessee),47097,2010,74.52896737
283584,Lawrence County (Tennessee),47099,2010,75.24689894
283590,Lewis County (Tennessee),47101,2010,75.07689506
283596,Lincoln County (Tennessee),47103,2010,75.50018629
283602,Loudon County (Tennessee),47105,2010,77.52832622
283608,McMinn County (Tennessee),47107,2010,75.28157784
283614,McNairy County (Tennessee),47109,2010,73.93812957
283620,Macon County (Tennessee),47111,2010,74.10379618
283626,Madison County (Tennessee),47113,2010,76.52479267
283632,Marion County (Tennessee),47115,2010,74.49324178
283638,Marshall County (Tennessee),47117,2010,75.9006024
283644,Maury County (Tennessee),47119,2010,76.33097075
283650,Meigs County (Tennessee),47121,2010,73.53529036
283656,Monroe County (Tennessee),47123,2010,75.46535179
283662,Montgomery County (Tennessee),47125,2010,76.4828921
283668,Moore County (Tennessee),47127,2010,78.65981385
283674,Morgan County (Tennessee),47129,2010,75.24993948
283680,Obion County (Tennessee),47131,2010,75.3960862
283686,Overton County (Tennessee),47133,2010,74.25011435
283692,Perry County (Tennessee),47135,2010,74.42538941
283698,Pickett County (Tennessee),47137,2010,75.93243941
283704,Polk County (Tennessee),47139,2010,74.33628771
283710,Putnam County (Tennessee),47141,2010,76.21392738
283716,Rhea County (Tennessee),47143,2010,74.79709285
283722,Roane County (Tennessee),47145,2010,75.73810248
283728,Robertson County (Tennessee),47147,2010,75.93363593
283734,Rutherford County (Tennessee),47149,2010,77.93937949
283740,Scott County (Tennessee),47151,2010,73.69055382
283746,Sequatchie County (Tennessee),47153,2010,75.72096444
283752,Sevier County (Tennessee),47155,2010,76.60656545
283758,Shelby County (Tennessee),47157,2010,75.65412721
283764,Smith County (Tennessee),47159,2010,74.95133843
283770,Stewart County (Tennessee),47161,2010,74.96677422
283776,Sullivan County (Tennessee),47163,2010,76.1020461
283782,Sumner County (Tennessee),47165,2010,77.78349273
283788,Tipton County (Tennessee),47167,2010,75.34981404
283794,Trousdale County (Tennessee),47169,2010,74.28260402
283800,Unicoi County (Tennessee),47171,2010,74.8242796
283806,Union County (Tennessee),47173,2010,74.78615302
283812,Van Buren County (Tennessee),47175,2010,75.45266242
283818,Warren County (Tennessee),47177,2010,74.61855863
283824,Washington County (Tennessee),47179,2010,76.50490966
283830,Wayne County (Tennessee),47181,2010,75.45257896
283836,Weakley County (Tennessee),47183,2010,76.53357982
283842,White County (Tennessee),47185,2010,74.58809625
283848,Williamson County (Tennessee),47187,2010,81.45601594
283854,Wilson County (Tennessee),47189,2010,77.82861957
294234,Anderson County (Texas),48001,2010,73.87718529
294240,Andrews County (Texas),48003,2010,76.84762272
294246,Angelina County (Texas),48005,2010,76.00952076
294252,Aransas County (Texas),48007,2010,76.17455496
294258,Archer County (Texas),48009,2010,78.81522128
294264,Armstrong County (Texas),48011,2010,77.15617568
294270,Atascosa County (Texas),48013,2010,77.70327525
294276,Austin County (Texas),48015,2010,78.047411
294282,Bailey County (Texas),48017,2010,77.71913789
294288,Bandera County (Texas),48019,2010,79.72195899
294294,Bastrop County (Texas),48021,2010,77.44108589
294300,Baylor County (Texas),48023,2010,75.65411344
294306,Bee County (Texas),48025,2010,77.33274791
294312,Bell County (Texas),48027,2010,77.88318132
294318,Bexar County (Texas),48029,2010,78.57450659
294324,Blanco County (Texas),48031,2010,78.96209623
294336,Bosque County (Texas),48035,2010,76.5624077
294342,Bowie County (Texas),48037,2010,75.73812394
294348,Brazoria County (Texas),48039,2010,78.19922676
294354,Brazos County (Texas),48041,2010,80.01391897
294360,Brewster County (Texas),48043,2010,80.66638513
294366,Briscoe County (Texas),48045,2010,78.06764046
294372,Brooks County (Texas),48047,2010,76.21783246
294378,Brown County (Texas),48049,2010,75.18387277
294384,Burleson County (Texas),48051,2010,77.3964443
294390,Burnet County (Texas),48053,2010,78.74492923
294396,Caldwell County (Texas),48055,2010,78.01666491
294402,Calhoun County (Texas),48057,2010,77.42181715
294408,Callahan County (Texas),48059,2010,76.54768389
294414,Cameron County (Texas),48061,2010,80.21945292
294420,Camp County (Texas),48063,2010,74.97791856
294426,Carson County (Texas),48065,2010,77.77896787
294432,Cass County (Texas),48067,2010,75.12199805
294438,Castro County (Texas),48069,2010,78.52201878
294444,Chambers County (Texas),48071,2010,77.02461408
294450,Cherokee County (Texas),48073,2010,75.94173541
294456,Childress County (Texas),48075,2010,76.3807823
294462,Clay County (Texas),48077,2010,77.48628987
294468,Cochran County (Texas),48079,2010,76.11328554
294474,Coke County (Texas),48081,2010,76.78067791
294480,Coleman County (Texas),48083,2010,75.39976149
294486,Collin County (Texas),48085,2010,81.48810347
294492,Collingsworth County (Texas),48087,2010,75.71655794
294498,Colorado County (Texas),48089,2010,77.35041126
294504,Comal County (Texas),48091,2010,79.43958619
294510,Comanche County (Texas),48093,2010,77.15501528
294516,Concho County (Texas),48095,2010,78.08978994
294522,Cooke County (Texas),48097,2010,76.64589116
294528,Coryell County (Texas),48099,2010,77.62519729
294534,Cottle County (Texas),48101,2010,76.85457428
294540,Crane County (Texas),48103,2010,76.43685832
294546,Crockett County (Texas),48105,2010,77.07326133
294552,Crosby County (Texas),48107,2010,76.4563128
294558,Culberson County (Texas),48109,2010,79.83906018
294564,Dallam County (Texas),48111,2010,76.40543042
294570,Dallas County (Texas),48113,2010,78.24468768
294576,Dawson County (Texas),48115,2010,75.96811486
294582,Deaf Smith County (Texas),48117,2010,77.65625234
294588,Delta County (Texas),48119,2010,75.28577996
294594,Denton County (Texas),48121,2010,80.56546426
294600,DeWitt County (Texas),48123,2010,77.06140469
294606,Dickens County (Texas),48125,2010,77.0790405
294612,Dimmit County (Texas),48127,2010,77.67768444
294618,Donley County (Texas),48129,2010,76.42541763
294624,Duval County (Texas),48131,2010,75.7791316
294630,Eastland County (Texas),48133,2010,75.66573908
294636,Ector County (Texas),48135,2010,74.87008632
294642,Edwards County (Texas),48137,2010,79.4805827
294648,Ellis County (Texas),48139,2010,77.77399585
294654,El Paso County (Texas),48141,2010,79.79220288
294660,Erath County (Texas),48143,2010,78.12843856
294666,Falls County (Texas),48145,2010,76.28999744
294672,Fannin County (Texas),48147,2010,75.48922269
294678,Fayette County (Texas),48149,2010,78.79505632
294684,Fisher County (Texas),48151,2010,77.75569888
294690,Floyd County (Texas),48153,2010,77.73051743
294696,Foard County (Texas),48155,2010,78.12946694
294702,Fort Bend County (Texas),48157,2010,81.43284586
294708,Franklin County (Texas),48159,2010,78.0010137
294714,Freestone County (Texas),48161,2010,76.62952878
294720,Frio County (Texas),48163,2010,77.54425062
294726,Gaines County (Texas),48165,2010,77.53811858
294732,Galveston County (Texas),48167,2010,77.19063841
294738,Garza County (Texas),48169,2010,76.57542585
294744,Gillespie County (Texas),48171,2010,80.47793929
294750,Glasscock County (Texas),48173,2010,80.43088897
294756,Goliad County (Texas),48175,2010,78.76774932
294762,Gonzales County (Texas),48177,2010,77.06258756
294768,Gray County (Texas),48179,2010,75.38869107
294774,Grayson County (Texas),48181,2010,76.15729892
294780,Gregg County (Texas),48183,2010,75.31225447
294786,Grimes County (Texas),48185,2010,76.37842131
294792,Guadalupe County (Texas),48187,2010,79.64820543
294798,Hale County (Texas),48189,2010,77.14775727
294804,Hall County (Texas),48191,2010,76.08728435
294810,Hamilton County (Texas),48193,2010,76.29571216
294816,Hansford County (Texas),48195,2010,76.99948562
294822,Hardeman County (Texas),48197,2010,77.92589305
294828,Hardin County (Texas),48199,2010,75.77794032
294834,Harris County (Texas),48201,2010,78.55077037
294840,Harrison County (Texas),48203,2010,76.05403505
294846,Hartley County (Texas),48205,2010,80.22400656
294852,Haskell County (Texas),48207,2010,76.50159881
294858,Hays County (Texas),48209,2010,80.34608253
294864,Hemphill County (Texas),48211,2010,77.345245
294870,Henderson County (Texas),48213,2010,75.3822876
294876,Hidalgo County (Texas),48215,2010,81.16854068
294882,Hill County (Texas),48217,2010,76.34965229
294888,Hockley County (Texas),48219,2010,76.81214795
294894,Hood County (Texas),48221,2010,77.9748891
294900,Hopkins County (Texas),48223,2010,76.29511627
294906,Houston County (Texas),48225,2010,76.19711313
294912,Howard County (Texas),48227,2010,74.78545382
294918,Hudspeth County (Texas),48229,2010,81.66052929
294924,Hunt County (Texas),48231,2010,75.92859756
294930,Hutchinson County (Texas),48233,2010,75.32273457
294936,Irion County (Texas),48235,2010,79.30602756
294942,Jack County (Texas),48237,2010,76.35683725
294948,Jackson County (Texas),48239,2010,77.32235174
